publication_info_title,study_meta_data_canonical_name,study_meta_data_genus_or_above,study_meta_data_taxonomic_rank,study_meta_data_taxon_id,time_series_data_sample_start_date,time_series_data_sample_start_time,time_series_data_sample_end_date,time_series_data_sample_end_time,time_series_data_sample_value,study_meta_data_measurement_unit,study_meta_data_value_transform,time_series_data_sample_sex,time_series_data_sample_stage,time_series_data_sample_location,time_series_data_sample_collection_area,time_series_data_sample_lat_dd,time_series_data_sample_long_dd,time_series_data_sample_environment,time_series_data_additional_location_info,time_series_data_additional_sample_info,time_series_data_sample_name,study_meta_data_species_id_method,study_meta_data_study_design,study_meta_data_sampling_strategy,study_meta_data_sampling_method,study_meta_data_sampling_protocol,study_meta_data_location_description,gaul_admin_layers_adm2_name,gaul_admin_layers_adm1_name,gaul_admin_layers_adm0_name,gaul_admin_layers_geo_id,study_meta_data_geo_datum,study_meta_data_gps_obfuscation_info,publication_info_description,publication_info_collection_author_id,publication_info_collection_author_name,publication_info_dataset_citation,publication_info_publication_citation,publication_info_url,publication_info_contact_name,publication_info_contact_affiliation,publication_info_email,publication_info_orcid,publication_info_dataset_license
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-10-15,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-10-08,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-09-24,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-07-30,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-07-16,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-09-17,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-07-02,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-06-04,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-07-09,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-05-07,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-06-18,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-04-09,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-06,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-27,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-13,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-05-21,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-10-29,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-20,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-09-10,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-06-11,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-11-19,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-04-16,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-04-30,,0,,,female,adult,Saint Johns County,,30.1941,-81.4035,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-10-22,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-09-24,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-10-08,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-07-16,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-07-02,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-07-09,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-06-25,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-06-18,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-09-10,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-09-17,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-04-09,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-10-01,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-06-04,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-20,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-05-21,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-10-15,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-04-16,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-13,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-04-30,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-11-19,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-06-11,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-06,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-05-07,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-10-29,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-05-14,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-07-30,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-27,,0,,,female,adult,Saint Johns County,,30.0907,-81.4353,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-11-05,,0,,,female,adult,Saint Johns County,,29.7127,-81.5049,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-06,,0,,,female,adult,Saint Johns County,,29.7127,-81.5049,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-07-02,,0,,,female,adult,Saint Johns County,,29.7127,-81.5049,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Aedes aegypti,Aedes,SPECIES,1651891,,,2013-08-13,,0,,,female,adult,Saint Johns County,,29.7127,-81.5049,,,,,,,,"light,octenol",baited light trap catch,Saint Johns County,St. Johns,Florida,United States of America,29055,,,Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations.,7,"Saint Johns County, Florida, USA",DOI:10.5281/zenodo.1288583,,,Richard Weaver;Weaver R.,,,,CC BY
